CLASS_STAR,PSF_e1,PSF_e2,scalelength,model_flux,MAG_u,MAG_g,MAG_r,MAG_i,MAG_z
0.732936,-0.0042,0.0054,0.3734,4.7,26.6174,25.3786,24.5006,24.1366,24.0844
0.0176902,-0.012,-0.01,2.3121,16.0,23.669,23.4566,23.0272,22.5804,21.9262
0.00869859,-0.0098,-0.0175,1.5757,5.7,25.1578,24.3115,23.9208,23.8313,23.2821
0.02719,-0.0112,-0.0517,1.5361,11.8,27.7673,26.0248,24.2226,22.9482,22.0496
0.98348,-0.0086,-0.011,0.0,34.0,26.9111,24.2186,22.984,21.8284,21.4109
0.0556951,-0.0104,-0.0524,1.0668,9.6,27.7692,25.8163,24.5183,23.2492,22.3177
0.487046,-0.0093,-0.008,2.2688,3.1,,25.669,25.0701,24.4648,
0.364055,-0.0061,0.0048,0.0,3.7,25.556,25.0727,24.5469,24.5683,25.0524
0.165032,-0.0073,-0.002,2.1115,3.3,25.3576,25.1367,24.9601,24.4707,24.1868
0.725551,-0.0144,-0.002,0.7955,3.9,25.6423,25.5124,25.0267,24.0095,23.8621
0.712077,-0.0076,-0.0344,1.3326,3.8,26.1678,25.7719,24.7121,24.522,
0.0182194,-0.0114,-0.0515,1.4689,6.7,24.3544,24.1947,23.9496,23.6862,23.0845
0.0263271,-0.003,0.0071,1.8132,26.9,23.8175,23.2614,22.5159,22.0609,22.0242
0.0111454,-0.0114,-0.0118,2.1175,13.1,25.4146,24.4766,23.4017,22.8078,22.4044
0.712934,-0.0156,0.008,1.0411,3.7,25.5651,24.721,24.538,24.3886,24.4304
0.982271,-0.0074,-0.0336,0.0,42.9,25.9884,23.7133,22.4815,21.5856,21.1389
0.0740238,-0.0078,-0.0014,1.3271,24.0,26.9815,24.4229,22.9562,22.1691,21.7226
0.0617933,-0.0125,-0.0576,1.4307,4.6,26.0525,25.8993,24.9713,24.2578,24.5834
0.0187538,-0.0109,-0.0481,1.5154,3.3,26.2127,25.6623,24.8347,24.4395,24.0482
0.00993076,-0.0106,-0.0468,1.2039,3.8,25.3169,24.9383,24.7957,24.5057,23.7726
0.00888159,-0.0124,-0.0556,3.135,17.3,23.7252,23.3805,23.2198,22.6816,22.3156
0.0267663,-0.0116,-0.0086,2.6745,41.1,23.4967,22.8824,21.9809,21.6225,21.447
0.980657,-0.0106,-0.0468,0.0,145.4,25.8323,23.0464,21.7519,20.1793,19.5226
0.16469,-0.0067,-0.0327,1.6308,3.7,25.3394,25.5191,25.0326,24.5639,24.3424
0.621039,-0.0112,-0.0089,0.7568,18.8,26.1011,24.4708,23.172,22.4187,22.0057
0.657857,-0.0148,0.0105,0.0,4.3,26.0931,25.1738,24.7947,24.2708,24.2217
0.0577968,-0.0091,-0.0455,0.8461,3.2,26.8495,26.6288,24.7246,24.4328,24.9601
0.0060205,-0.013,-0.0601,1.4269,3.5,26.0322,25.6182,24.5671,24.2562,23.9376
0.0205588,-0.0112,-0.0483,2.5512,30.6,23.3846,23.0502,22.6593,21.918,21.536
0.00280013,-0.0151,-0.0632,2.3044,5.0,,,25.0337,23.9633,22.965
0.0068955,-0.0079,-0.0257,1.4945,6.5,25.2935,24.527,24.4207,23.7934,23.4978
0.316723,-0.0099,-0.0175,2.8649,4.5,24.643,24.4195,24.1896,24.0429,23.4383
0.00897984,-0.0086,-0.0055,2.6504,4.5,25.6913,24.6078,24.3204,24.0984,23.3301
0.0236383,-0.0157,0.0069,1.1313,18.4,24.1615,23.553,23.0318,22.4931,22.38
0.0271804,-0.0087,-0.0388,2.4491,35.6,,24.6292,22.9742,21.6777,20.7103
0.963141,-0.0124,-0.0115,0.0,11.5,27.4657,26.3745,24.503,23.0899,22.6747
0.00450344,-0.0074,-0.0323,2.3667,9.0,26.1457,25.4682,24.5515,23.4633,22.9153
0.0289922,-0.0098,0.0204,1.1579,34.2,23.8481,23.2418,22.353,21.7477,21.3078
0.00170022,-0.0103,-0.0519,1.8724,5.1,27.1022,25.2541,24.2651,23.9467,23.8497
0.0219289,-0.0136,0.0131,1.3584,16.6,,25.4076,23.7906,22.6505,22.0453
0.0189295,-0.0128,0.015,2.0478,6.6,25.5038,24.4904,24.1932,23.5461,23.0423
0.151366,-0.0088,-0.0111,1.1764,9.9,23.7645,23.4455,23.4933,23.2106,23.0269
0.226804,-0.0062,-0.0007,1.1583,8.9,,25.9479,24.3818,23.0001,21.7685
0.12524,-0.0077,-0.0346,1.114,10.4,,26.5707,24.3948,23.1328,22.6134
0.918028,-0.0098,-0.0207,0.0,6.6,,27.013,25.1556,23.7687,22.9812
0.00128117,-0.0075,-0.0324,1.5646,3.6,,25.4739,25.0706,24.5286,24.678
0.195328,-0.0083,-0.0304,0.9554,3.7,26.3257,26.18,25.381,24.3091,23.9946
0.8175,-0.0001,0.0096,0.2594,10.8,25.3045,25.3101,24.0893,23.1208,22.7198
0.516774,-0.0151,0.0114,0.4548,6.5,,26.3317,24.7375,23.8151,23.8653
0.140755,-0.0097,-0.0165,0.8227,5.9,25.3373,24.6673,24.3219,23.738,23.2219
0.130595,-0.0119,-0.0105,1.0993,2.8,25.6384,25.0416,24.7111,24.4647,23.7679
0.131025,-0.0075,-0.0334,0.8742,3.1,25.3184,24.6843,24.4503,24.4948,24.2608
0.862565,-0.0124,-0.051,0.0,10.5,24.822,23.8061,23.459,23.1933,23.1255
0.153977,-0.0086,-0.0383,1.659,4.0,25.9797,24.6645,24.4345,24.2656,24.8971
0.037296,-0.01,-0.0158,2.9087,7.0,25.063,24.7979,24.5435,24.0626,23.6044
0.553552,-0.0162,0.0065,1.4538,4.5,25.759,25.3434,25.2067,24.4894,24.0059
0.262085,-0.0069,-0.0337,0.9418,4.2,24.9439,24.5558,24.4339,24.1937,23.6837
0.139591,-0.0082,-0.0266,1.4859,136.6,22.862,21.7351,20.6792,20.225,19.8094
0.0842435,-0.0092,-0.0138,1.416,4.9,25.0215,24.5432,24.4749,24.0873,23.939
0.000301397,-0.01,-0.0128,3.8381,11.0,24.7051,24.3348,23.9601,23.2465,23.4052
0.721115,-0.0097,-0.0425,0.4113,3.5,25.4217,24.7813,24.8048,24.5017,24.0689
0.707932,-0.01,-0.0158,2.9316,7.0,25.0856,24.6519,24.514,24.2066,23.6951
0.0785646,-0.0101,-0.0097,0.993,22.2,23.9005,22.7547,22.4847,22.2709,22.1319
0.0134277,-0.0085,-0.0055,1.7836,3.2,26.5947,25.1484,24.8006,24.6194,23.7028
0.0822587,-0.0133,-0.0453,1.2704,9.5,26.4825,25.2849,24.1344,23.2732,22.648
0.000258306,-0.0102,-0.0125,3.3637,13.2,24.2772,24.0689,23.4696,23.0394,23.183
0.972955,-0.0096,-0.0288,0.0,26.8,,24.6583,23.3237,22.0624,21.583
0.00443214,-0.0088,-0.0374,2.4868,6.6,24.5824,24.4114,24.2457,23.5046,22.9281
0.0220158,-0.0129,-0.0111,2.2084,6.4,24.9176,24.7021,24.6833,23.7184,22.9853
0.209635,-0.009,-0.0175,1.0552,6.5,27.3443,25.6372,24.4169,23.7939,23.4915
0.877308,-0.0076,-0.0338,0.0,6.4,,25.3886,24.3795,23.7871,23.7109
0.00840394,-0.0066,-0.0137,1.5791,5.6,25.6237,25.3294,24.8292,23.8941,24.544
0.0390336,-0.0064,-0.0007,1.1604,3.2,26.4106,26.1696,25.7136,24.6258,24.2082
0.0985748,-0.0162,0.0067,1.2154,4.9,26.2925,25.059,24.4584,24.1887,24.3661
0.0430937,-0.008,-0.0357,1.4424,4.4,25.341,25.096,24.8355,24.179,23.9122
0.142083,-0.0129,-0.0114,1.0618,10.1,24.976,24.2785,23.4453,23.1792,23.3388
0.0277194,-0.0097,-0.0223,0.8691,3.4,26.1913,26.0392,25.4161,24.3624,23.9098
0.138438,-0.01,-0.0175,1.1217,5.1,25.3355,24.995,24.2873,24.0455,24.0183
0.978056,-0.0138,-0.0103,0.0,33.3,27.0177,24.5496,23.4011,21.8499,21.2259
0.147081,-0.0058,0.0034,0.6445,2.9,25.7456,25.2491,24.857,24.3381,23.4808
0.551557,-0.0104,-0.0264,1.557,3.5,24.881,24.5523,24.4323,24.3809,24.2948
0.987457,-0.0108,-0.0134,0.0,476.7,23.3033,21.0053,19.8076,18.8939,18.4839
0.047417,-0.0031,0.0076,1.0897,8.0,25.1601,24.2956,23.6519,23.4915,23.1841
0.085452,-0.0133,-0.0604,1.2496,3.9,24.9201,24.8321,24.6434,24.1762,23.8102
0.00177643,-0.0095,-0.0197,1.7119,5.2,25.9441,25.6158,25.2483,24.1978,23.6436
0.0280144,-0.0079,-0.0038,2.4218,58.0,23.8893,22.9418,22.2429,21.2281,20.9153
0.980867,-0.0083,-0.0303,0.0,85.5,26.8873,23.7179,22.4808,20.7958,20.12
0.516436,-0.0104,-0.0081,1.0536,2.9,25.9589,25.663,25.2823,24.6616,
0.000171993,-0.0118,-0.0519,4.0289,9.8,24.885,24.6287,24.0685,23.2205,22.3981
0.00230776,-0.0115,-0.0553,2.5713,4.5,24.2776,24.2347,24.2426,24.0221,
0.000417417,-0.0165,0.006,2.413,10.4,24.8117,23.9083,23.3867,23.1684,22.6518
0.00854196,-0.0108,0.0181,5.381,36.1,23.8438,23.0345,22.1924,21.6818,21.4078
0.400396,-0.0094,-0.0296,1.5302,6.3,25.5754,24.853,24.3163,23.6568,23.478
0.979766,-0.0082,-0.0341,0.0,47.2,23.9946,22.411,21.7813,21.4269,21.3389
0.00191839,-0.0091,-0.0145,1.7176,5.8,24.1859,23.8909,23.8754,23.7522,23.7458
0.0120627,-0.0091,-0.0173,1.5722,4.2,24.6528,24.5815,24.5795,24.3504,24.0352
0.871784,-0.0099,-0.0087,0.444,3.5,25.0947,24.987,24.7874,24.4986,23.704
0.0248266,-0.0083,-0.0229,1.4766,23.6,23.765,23.3681,22.6322,22.2009,22.1912
0.575311,-0.0148,0.0112,1.3851,3.6,25.8347,24.994,24.5051,24.3829,24.0443
0.0250303,-0.01,-0.0175,1.3121,15.8,23.6626,22.8061,22.7666,22.6276,22.5905
0.0124352,-0.0117,-0.0234,2.6021,18.7,23.432,23.1704,22.8991,22.5599,22.2342
0.00780077,-0.0085,-0.0053,2.8187,4.3,25.6355,25.1391,24.9329,24.2574,23.8144
0.00758053,-0.0057,0.0074,2.0604,11.3,24.1091,23.7775,23.4871,23.0123,22.3237
0.980631,-0.0108,-0.0173,0.0,25.1,,25.2148,23.9627,22.1644,21.3743
0.27697,-0.0104,-0.0077,0.5266,4.2,26.8393,25.9289,24.9417,24.3141,23.9855
0.00803853,-0.0092,-0.0331,1.8008,12.8,24.0117,23.8046,23.5949,22.9855,22.7017
0.0655588,-0.0165,0.0063,1.6387,4.8,25.0261,24.4174,24.434,24.1618,23.8855
0.0654582,-0.0105,-0.0078,1.2029,3.0,26.4383,25.2539,24.6854,24.5506,
0.261947,-0.0102,-0.0068,1.4036,2.6,25.1032,24.7595,24.6464,24.4674,23.6599
0.0953771,-0.0112,-0.007,2.7877,4.8,25.2933,24.7398,24.4281,24.1383,23.337
0.0350525,-0.0102,-0.0095,3.0401,40.0,23.8469,23.2581,22.4829,21.5594,20.8093
0.00180651,-0.0036,0.007,2.3827,4.7,24.9804,24.3361,24.1964,24.0026,23.6928
0.982768,-0.0116,-0.0082,0.0,336.9,24.1985,21.7244,20.5031,19.2746,18.7463
0.017441,-0.0121,0.0171,0.8641,13.4,24.4661,23.9445,23.3575,22.8378,22.591
0.0232645,-0.0063,0.0052,1.7079,20.0,24.6565,23.8825,23.0247,22.4332,22.1935
0.0276051,-0.0036,0.0085,1.4799,34.7,23.5267,22.6542,22.0178,21.7587,21.5877
0.696708,-0.0091,-0.0178,1.1338,3.2,25.8978,25.9224,25.2486,24.4697,23.9485
0.0646699,-0.015,-0.0628,1.5302,17.6,,25.4623,23.552,22.3808,21.6825
0.0394524,-0.0116,-0.0487,1.2791,16.4,25.2953,24.3053,23.1596,22.6303,22.4031
0.00597748,-0.0034,0.0084,3.051,3.9,,25.3598,24.6151,24.3407,24.3502
0.0187262,-0.0092,-0.0233,1.7527,18.5,23.9326,22.9084,22.5328,22.3205,22.2013
0.00150652,-0.0135,-0.0104,1.5529,4.0,24.9716,24.5988,24.6089,24.4445,23.4235
0.0130302,-0.0116,-0.011,1.4237,8.9,25.1503,24.3124,23.627,23.3787,23.2571
0.0536605,-0.0164,0.007,1.2768,7.9,24.7976,24.4489,24.084,23.5525,23.0143
0.969246,-0.0097,-0.0171,0.0,8.3,,26.6843,24.8885,23.5018,23.0541
0.920618,-0.0077,-0.0395,0.0,19.2,24.2878,23.1403,22.7301,22.4422,22.3286
0.31311,-0.0095,-0.0063,0.7635,2.6,25.0743,24.8294,24.834,24.6163,24.6914
0.100771,-0.0049,0.0047,0.645,5.2,,26.1363,24.9606,23.8991,23.0956
0.0452306,-0.0199,-0.0255,1.0219,5.4,25.823,25.1233,24.54,23.7817,23.3315
0.0286306,-0.011,-0.0474,1.9946,102.3,22.4118,21.4811,20.8386,20.5197,20.2616
0.000207034,-0.0103,-0.0066,2.0774,7.3,24.4717,24.1266,23.8376,23.5963,23.3203
0.367753,-0.008,-0.035,2.9467,7.7,24.0312,23.6594,23.5929,23.5887,23.589
0.00763238,-0.0094,-0.0165,2.8057,12.9,25.3921,24.6404,23.8566,22.8104,22.2444
0.695265,-0.0108,-0.0171,3.5291,8.6,24.4291,24.2934,24.3204,23.6442,23.3183
0.474211,-0.0135,0.0145,1.6661,3.5,25.3228,24.9028,24.9656,24.5564,
0.66913,-0.0102,0.0206,1.2073,3.3,,26.1694,25.5489,24.3705,23.589
0.00423788,-0.0124,-0.0412,1.6794,4.9,25.6823,25.117,25.1104,24.2397,23.4086
0.0218453,-0.0098,-0.0307,4.7502,47.6,23.1644,22.6339,21.7791,21.4172,21.2338
0.0436155,-0.0084,-0.0366,1.4406,17.5,23.5326,23.3226,22.9235,22.525,22.4497
0.612056,-0.0112,0.001,0.0,22.6,27.2816,25.3841,24.5182,22.2196,21.2296
0.000394697,-0.0101,-0.0216,2.8281,15.8,24.4333,23.9222,23.0729,22.7761,22.7298
0.0158022,-0.0114,0.019,0.8825,7.1,24.7454,24.6878,24.1645,23.4408,23.047
0.0124807,-0.0109,-0.0467,1.8305,6.5,24.7781,24.6959,24.4953,23.7653,23.4019
0.980886,-0.0092,-0.0173,0.2467,59.1,21.6553,21.4712,21.612,21.195,21.2411
0.105798,-0.0142,-0.0625,1.2212,3.3,25.2908,25.2553,24.7519,24.3995,
0.0149116,-0.0053,-0.0324,3.8322,25.6,24.1232,23.2202,22.3882,22.0261,21.9409
0.0659723,-0.0147,0.0141,0.0,42.5,26.2204,23.7916,22.5987,21.5061,21.0816
0.0276036,-0.0066,0.0012,1.3373,4.8,25.1644,24.6156,24.1303,23.9179,23.4933
0.128988,-0.0116,-0.0112,0.707,5.1,24.4833,24.2455,24.0927,23.9567,23.6347
0.0115809,-0.0116,0.0183,0.6452,6.2,24.9541,24.8716,24.0766,23.7423,23.6454
0.710108,-0.02,-0.0255,1.0625,3.3,24.9819,24.9764,24.8469,24.2919,
0.00742004,-0.0121,-0.0526,1.8526,3.5,25.6603,25.6301,25.444,24.5597,24.3293
0.241596,-0.0039,0.0068,1.2156,3.3,25.232,24.9422,25.0022,24.5993,24.2074
0.981317,-0.0086,-0.0274,0.0,51.5,26.4054,23.5059,22.2648,21.3504,20.9772
0.0928853,-0.0103,-0.0099,2.0674,3.7,,26.5508,24.7797,24.1856,
0.0283207,-0.0106,-0.0083,1.404,35.9,23.405,22.8675,22.3043,21.7564,21.5398
0.188218,-0.0137,-0.0612,0.788,3.3,25.1665,25.0754,24.7783,24.2152,23.6822
0.00205135,-0.005,0.002,1.8255,4.5,24.7947,24.5843,24.4945,24.3597,23.9113
0.00645599,-0.0116,0.0188,0.8405,7.2,24.2017,24.0968,23.5898,23.2724,23.2085
0.19038,-0.0066,-0.0328,1.1754,2.9,26.4257,25.8676,25.5975,24.4573,23.9665
0.0905506,-0.0116,0.0185,0.7445,5.0,25.3854,25.0771,24.4222,23.9302,23.6364
0.681364,-0.0101,-0.0427,1.4844,3.1,25.6142,25.7011,25.5513,24.5882,
0.603337,-0.0082,-0.0323,0.4813,3.8,24.7962,24.4694,24.3597,24.4174,24.4187
0.0468597,-0.0086,-0.0298,1.2436,5.6,25.957,24.5567,24.0469,23.8899,23.7771
0.013752,-0.0116,-0.0113,2.2202,5.0,26.4474,24.8729,24.1873,23.9556,23.6951
0.404879,-0.0085,-0.0045,2.9178,5.3,25.849,25.4317,24.8762,24.5948,24.5783
0.0198136,-0.0113,-0.0483,1.6511,8.2,27.4,26.0207,24.7432,23.3421,23.0173
0.0539085,-0.0085,-0.0045,2.8596,5.2,25.5465,25.0616,24.5264,24.2504,24.2496
0.00597564,-0.0101,-0.006,2.0463,9.9,25.2393,24.2649,23.4613,23.2315,22.8651
0.225588,-0.0087,-0.0261,2.7555,3.6,26.0764,25.5712,25.1184,24.5739,24.7049
0.17031,-0.0057,0.0043,0.5906,4.1,24.9251,24.3579,24.1635,24.2779,24.2334
0.495263,-0.0115,0.0187,1.1693,3.0,25.1883,25.1629,24.9819,24.3541,23.4846
0.0868685,-0.0093,-0.0174,1.5099,4.5,26.2361,24.8585,24.1435,24.1038,23.9096
0.104922,-0.0114,-0.0092,1.2728,5.1,25.734,25.2772,24.5669,24.0821,24.0251
0.803881,-0.0106,-0.0078,0.592,20.0,24.9742,23.7736,22.9331,22.3813,22.1893
0.040815,-0.0126,-0.0068,1.0308,10.7,24.7219,23.8545,23.2866,23.124,22.8048
0.982348,-0.0094,-0.0167,0.0,55.9,27.807,23.7889,22.5303,21.2875,20.7819
0.194703,-0.0092,-0.018,1.0426,3.8,25.4252,25.1291,24.7963,24.3899,24.3195
0.982783,-0.0079,-0.0155,0.2904,200.6,24.3377,22.2412,21.132,19.8538,19.3235
0.457691,-0.0074,-0.0372,1.3794,5.8,23.9816,23.6956,23.7169,23.7528,24.014
0.756773,-0.0081,-0.0342,0.4458,3.7,,25.9411,24.8124,24.4471,24.3565
0.00839784,-0.0089,-0.0152,1.9997,12.3,24.8697,24.3929,23.8839,23.0163,22.7522
0.968505,-0.0113,-0.0128,0.0,13.1,26.7552,25.5802,24.4518,22.9224,22.408
0.170477,-0.0094,-0.0172,1.371,10.7,26.0739,24.7484,23.7015,23.1335,23.0609
0.983199,-0.0108,-0.0124,0.0,25.8,26.9476,24.8578,23.743,22.1629,21.5208
0.964668,-0.0114,-0.0547,0.0,83.8,25.5275,22.9447,21.7109,20.771,20.3494
0.118897,-0.0099,0.0007,0.7544,4.3,24.579,24.3092,24.3838,24.0004,23.8413
0.0019883,-0.0093,-0.0238,1.4942,5.7,25.2782,24.9557,24.5821,23.9308,23.7478
0.0293979,-0.0106,-0.0081,1.4536,58.5,22.4859,22.0383,21.4888,21.1694,21.0628
0.743301,-0.0092,-0.0065,0.3323,3.5,,,25.7466,24.5376,24.1521
0.00440245,-0.0123,-0.0568,1.4901,7.8,25.4082,25.0175,24.4476,23.6055,22.7565
0.0245848,-0.0035,0.0081,2.1467,8.1,26.1807,24.9474,23.9559,23.5258,23.2288
0.397431,-0.0141,0.0147,0.8543,3.3,,25.1495,24.7494,24.6119,
0.0193214,-0.0089,-0.0382,0.9114,3.3,25.2127,24.8749,24.7507,24.5218,23.849
0.0803167,-0.0163,0.0082,1.76,5.7,,27.0716,25.3294,23.9124,23.8064
0.877115,-0.014,0.0131,0.1922,326.2,22.3934,20.5498,19.7186,19.2715,19.0634
0.363108,-0.0119,-0.0074,1.1453,27.4,24.9781,23.9174,22.9313,22.0639,21.7106
0.10751,-0.0141,0.0137,0.5581,5.6,26.052,24.0442,23.9029,24.0246,24.051
0.695288,-0.0091,-0.0252,1.4837,3.3,24.9596,24.7035,24.7835,24.5673,24.8773
0.000161394,-0.0107,-0.0506,3.0915,9.4,25.4463,24.7108,24.3448,23.4136,22.8404
0.213222,-0.0103,-0.0388,1.376,6.7,24.5772,24.461,24.1173,23.6898,22.9037
0.61893,-0.0104,-0.0099,1.5875,2.7,25.4681,25.3771,25.2909,24.5508,
0.103811,-0.0171,-0.016,1.0871,27.0,24.1098,23.3943,22.4971,22.0456,21.7245
0.793233,-0.01,-0.0303,0.3033,5.5,,,25.5491,24.0117,23.4897
0.712937,-0.0102,-0.0087,0.3845,5.0,,25.7647,24.5623,23.9662,24.0052
0.000618448,-0.0072,0.0041,3.2497,13.3,25.6061,25.1923,23.9781,22.7666,21.8163
0.979982,-0.0078,-0.0325,0.0,125.6,25.1108,22.5936,21.3357,20.3452,19.9009
0.068271,-0.0099,-0.0135,1.9532,6.1,25.2019,25.0499,24.4595,23.9365,23.3348
0.0269308,-0.0111,-0.0464,1.6248,34.2,23.1678,22.8244,22.5331,21.7993,21.5033
0.0963078,-0.0095,-0.0145,1.2623,6.6,24.577,24.2148,24.0304,23.7396,23.1881
0.285695,-0.0087,-0.0042,0.9965,18.2,22.9476,22.6318,22.6844,22.545,22.6134
0.0547034,-0.0101,-0.0059,1.3083,8.0,24.5233,24.3167,24.0223,23.4198,22.841
0.226011,-0.0069,-0.0321,0.8738,6.9,24.7319,24.1163,23.995,23.6194,23.778
0.0108656,-0.0071,-0.0226,3.0188,16.3,25.3634,24.3786,23.6206,22.5265,21.8451
0.0143157,-0.0101,-0.0154,2.0881,4.5,25.0233,24.7781,24.4484,24.1634,23.4509
0.41176,-0.0062,0.0037,0.9067,1.6,25.2721,25.1351,24.688,24.5896,
0.0687251,-0.0107,-0.0454,0.8026,9.5,25.1703,24.789,24.2366,23.2428,22.7092
0.00606017,-0.0055,-0.029,1.4666,9.0,24.1492,23.9677,23.7375,23.3271,23.0934
0.0288259,-0.0037,0.0029,2.695,89.8,22.6257,21.8665,21.0595,20.744,20.5349
0.0245332,-0.0067,-0.0279,1.6909,15.7,24.5226,23.6919,22.9774,22.7125,22.3395
0.0248032,-0.0097,-0.0301,2.0147,19.3,24.6242,23.5897,22.7366,22.429,22.1163
0.163294,-0.0091,-0.0182,1.2824,5.0,25.9873,25.3961,24.5198,24.1513,23.3883
0.0509847,-0.012,-0.0089,1.2608,17.2,24.8806,23.6976,22.9228,22.4957,22.0245
0.829767,-0.012,-0.0469,0.0,4.3,,26.6761,25.18,24.168,23.5916
0.0302173,-0.0141,-0.0617,0.8057,5.8,24.7077,24.4279,24.2,23.7467,23.1856
0.0225209,-0.0202,-0.0255,1.5073,12.9,24.0463,23.9838,23.5125,22.8052,22.4668
0.828507,-0.0105,-0.0101,0.3574,7.2,24.7233,24.4479,23.8598,23.5404,23.8384
0.649648,-0.0107,-0.0076,2.9203,3.7,25.3305,25.1406,24.9144,24.409,24.4947
0.331015,-0.0137,0.0141,1.0959,5.2,27.2376,25.8023,24.6764,24.201,23.8405
0.103265,-0.0133,-0.0591,1.1126,5.3,24.4329,24.2968,24.4106,23.8537,23.9017
0.175903,-0.0075,0.002,0.8147,3.6,25.2881,24.6937,24.743,24.4011,24.0951
0.134612,-0.0085,-0.0354,0.5746,11.3,25.6445,24.9671,24.1797,23.0181,22.7674
0.0550921,-0.01,-0.0295,1.0555,3.7,24.7654,24.5317,24.403,24.2347,23.7713
0.100067,-0.0096,-0.0167,1.2199,6.9,25.4613,24.9679,24.5309,23.7459,23.2885
0.0285987,-0.0036,0.0082,2.1798,62.8,23.2232,22.4579,21.5944,21.0819,20.7755
0.559617,-0.0098,-0.03,0.0,3.3,25.3226,25.4723,24.9897,24.5238,24.021
0.0275445,-0.0099,-0.0199,1.4309,6.1,24.2428,24.0295,23.9786,23.766,23.7324
0.160255,-0.011,-0.0202,0.6018,11.0,24.5933,24.24,23.7408,23.0923,22.5632
0.144935,-0.0095,-0.0239,1.9658,7.5,25.1265,24.4499,24.1338,23.5574,23.2516
0.000298041,-0.0113,-0.0487,5.3301,15.7,27.0713,26.114,23.9546,22.5718,21.8807
0.0220353,-0.0115,-0.0484,1.0629,10.0,24.3852,23.8058,23.7003,23.1385,22.8338
0.675271,-0.0157,0.0106,0.9424,3.3,25.8627,24.7699,24.4115,24.4562,24.1818
0.979713,-0.0107,-0.0519,0.0,112.4,25.3485,22.9431,21.5988,20.4897,20.0087
0.0304341,-0.0074,-0.0005,1.0716,5.9,24.4307,24.0778,24.1,23.8201,23.7826
0.120418,-0.0092,-0.0253,0.7099,12.9,23.7341,23.6101,23.2471,22.8724,22.7187
0.14784,-0.0148,-0.0086,1.8684,7.8,24.7879,24.4481,23.8961,23.7704,23.5833
0.239065,-0.0153,-0.0664,0.0,6.4,,25.9873,24.7853,23.6187,22.8241
0.0151119,-0.0095,-0.0173,1.4941,14.8,23.4015,23.1192,22.9834,22.6727,22.3355
0.15874,-0.0069,-0.0005,0.8589,3.4,25.0487,24.6051,24.4507,24.3627,24.3904
0.0131676,-0.0098,-0.0144,1.697,7.5,24.6625,24.3099,23.6085,23.3932,23.3541
0.0166848,-0.0017,0.0102,2.4032,4.7,26.3305,25.1677,24.6231,24.6101,
0.0165481,-0.0022,0.0101,1.5822,3.3,25.8439,25.5924,24.8347,24.4773,24.5281
0.0535756,-0.0104,-0.016,1.2699,6.7,24.6889,24.355,24.1056,23.7624,23.2518
0.0037086,-0.0133,-0.0596,3.0586,6.9,24.3892,24.2243,24.064,23.6545,22.9691
0.0123509,-0.0032,0.0088,1.1156,4.7,25.1163,24.3935,24.4129,24.107,23.9556
0.238591,-0.0141,-0.0599,1.6599,5.2,25.9145,24.9313,24.2183,24.0798,24.2164
0.0268455,-0.0142,-0.0598,3.0876,15.4,25.085,24.6913,23.6708,22.687,21.7784
0.110872,-0.0106,-0.0096,1.2099,6.6,24.953,24.7512,24.6519,23.7064,23.4778
0.23657,-0.0087,-0.0312,0.5897,5.9,24.0702,23.9299,24.0747,23.7526,23.2219
0.0139408,-0.0118,-0.0072,2.151,15.0,24.2165,23.8739,23.1472,22.7317,22.7753
0.0527825,-0.013,-0.054,1.047,47.6,24.2011,22.6825,21.7803,21.3811,21.1403
0.982547,-0.0091,-0.0152,0.0,123.3,25.7536,23.2332,22.0396,20.3938,19.7131
0.0985224,-0.0103,0.0215,0.6502,4.5,25.6741,25.2274,25.067,24.1416,23.9067
0.509343,-0.0107,-0.0068,0.4781,3.4,,24.9815,24.4346,24.3604,24.2727
0.189825,-0.006,0.0044,0.9999,10.6,24.1968,23.9044,23.8712,23.1427,22.9895
0.00171346,-0.0095,-0.0179,1.474,3.6,25.3738,25.1645,25.1429,24.5072,23.9557
0.0149692,-0.011,0.0202,1.7213,6.7,24.7421,24.405,24.1924,23.5883,23.3191
0.00135814,-0.013,-0.0127,1.8793,5.6,24.7159,24.6429,24.6998,23.9046,24.5205
0.012547,-0.0108,-0.0072,3.1719,8.2,26.1155,24.9078,24.085,23.7538,23.2195
0.153036,-0.0153,0.0107,0.0,56.8,25.0519,22.7674,21.694,21.2155,20.9716
0.0856801,-0.0103,-0.0059,2.5543,9.5,,25.768,24.6496,23.2778,22.3587
0.00172709,-0.0073,-0.0334,1.1639,2.7,25.5066,24.9941,24.8242,24.637,23.9317
0.00880123,-0.0104,-0.0289,1.7709,8.8,24.65,24.598,24.0268,23.7208,22.879
0.736069,-0.0092,-0.0184,0.4072,5.5,,,25.9883,23.9705,23.2989
0.00654336,-0.009,-0.0152,2.4819,5.1,25.7186,25.245,25.1019,24.5817,23.9144
0.028542,-0.0143,-0.0625,2.012,62.4,22.8167,22.0321,21.3762,21.0754,20.8678
0.7241,-0.0062,0.0009,0.6133,2.9,24.9524,24.6085,24.436,24.393,24.5174
0.978792,-0.0058,-0.0001,0.0,66.8,26.5333,23.4157,22.1218,21.0666,20.6557
0.510312,-0.0109,-0.0077,0.9452,4.8,25.0812,24.8814,24.5767,24.1025,23.7296
0.0286451,-0.0172,-0.0112,3.5008,161.3,22.3663,21.4428,20.455,20.0605,19.7746
